season,episode,scene,quote_index,character,line,extra
1,10,7,46,david,"yes i can. because if i go it means i have to break up with you, and i can't break up with you.",
1,10,7,48,david,"uh, ow.",
1,10,7,50,david,i'll never forget you.,
1,10,7,52,dick clark,"hi, this is dick clark, live in times square. we're in a virtual snowstorm of confetti here in times square...",[on tv] [joey puts a blanket over sandy's kids]
1,10,7,60,dick clark,in twenty seconds it'll be midnight...,[on tv]
1,11,1,6,guy,nice hat.,
1,11,3,5,jay leno,"folks, when we come back we'll be talking about her new book, 'euphoria unbound': the always interesting nora tyler bing. you might wanna put the kids to bed for this one.","[on tv] [everyone has settled down to watch, except chandler]"
1,11,3,15,paolo,bona sera.,
1,11,3,21,paolo,ah! nora bing!,
1,11,3,22,jay leno,...now what is this about you-you being arrested i-in london? what is that all about?,[on tv]
1,11,3,25,mrs bing,": ...this is kind of embarrassing, but occasionally after i've been intimate with a man...",[on tv]
1,11,3,28,mrs bing,: ...i just get this craving for kung pow chicken.,[on tv]
1,11,3,30,jay leno,"alright, so now you're doing this whole book tour thing, how is that going?",[on tv]
1,11,3,31,mrs bing,": oh, fine. i'm leaving for new york tomorrow, which i hate- but i get to see my son, who i love...",[on tv]
1,11,3,34,jay leno,"y'know, don't take this wrong, i-i just don't see you a-as a mom, somehow.. i don't mean that, i don't mean that bad...",[on tv]
1,11,3,35,mrs bing,": oh no, i am a fabulous mom! i bought my son his first condoms.",[on tv] [the gang turn to look at chandler]
1,11,5,0,mrs bing,: i am famished. what do i want...,[looks at chandler's menu]
1,11,5,2,mrs bing,": oh, you watched the show! what'd you think?",
1,11,5,5,mrs bing,": oooh, c'mon, shut up, it's fun. gimme a hug. well, i think we're ready for some tequila.",[they both sit down]
1,11,5,7,mrs bing,: who's doing shots?,
1,11,5,10,mrs bing,: there y'go. ross?,
1,11,5,16,mrs bing,": oh, please, honey, listen, if i can do it, anybody can. you just start with half a dozen european cities, throw in thirty euphemisms for male genitalia, and bam! you have got yourself a book.",
1,11,5,18,mrs bing,": yeah, any messages for room 226?",[ross emerges from a toilet marked 'chicas']
1,11,5,19,mrs bing,": you okay there, slugger?",
1,11,5,21,mrs bing,: what is with you tonight?,
1,11,5,23,mrs bing,": okay, thank you. it's the italian hand-licker, isn't it.",[to phone] [to ross]
1,11,5,25,mrs bing,: she's supposed to be with you.,
1,11,5,27,mrs bing,": oh, ross, listen to me. i have sold a hundred million copies of my books, and y'know why?",
1,11,5,29,mrs bing,": no. because i know how to write men that women fall in love with. believe me, i cannot sell a paolo. people will not turn three hundred twenty-five pages for a paolo. c'mon, the guy's a secondary character, a, y'know, complication you eventually kill off.",
1,11,5,31,mrs bing,: he's not a hero. ...you know who our hero is.,
1,11,5,33,mrs bing,": no, it's you!",
1,11,5,35,mrs bing,": no, really, c'mon. you're smart, you're sexy...",
1,11,5,37,mrs bing,": you are gonna be fine, believe me.",[she kisses him on the cheek]
1,11,6,29,paolo,"ciao, bela.",[they kiss. ross is watching them]
1,11,10,3,coma guy,"uh, a little woozy, but basically okay.",
1,11,10,5,coma guy,i feel good! ...who are you?,
1,11,10,10,coma guy,"so, the etch-a-sketch is from you guys?",
1,11,10,16,coma guy,"well,... thanks.",
1,11,10,19,coma guy,so. i guess i'll see you around.,
1,11,10,22,coma guy,"well, what do you want me to say?",
1,11,10,24,coma guy,"alright, i'll call you.",
1,11,11,0,mrs bing,": car's waiting downstairs, i just wanted to drop off these copies of my book for your friends. anything you want from lisbon?",
1,11,11,2,mrs bing,": alright, well, be good, i love you.",[kisses him and goes to leave]
1,11,11,4,mrs bing,": o-kay. look, it, it was stupid.",[reentering]
1,11,11,6,mrs bing,": really stupid. and i don't even know how it happened. i'm sorry, honey, i promise it will never happen again. are we okay now?",
1,11,11,20,mrs bing,": you okay, kiddo?",
1,11,11,22,mrs bing,: alright.,[kisses him]
1,11,11,25,mrs bing,: mr. geller.,[she leaves] [ross knocks on monica and rachel's door]
1,12,2,11,paolo,"ah, poke a nose, mmm","[paolo touches rachel's nose] [touches nose again] [they rub noses, then kisses her]"
1,12,4,0,carol,"hey hey, come on in!","[ross enters, carrying lasagna]"
1,12,4,2,carol,"oh great! is it vegetarian, 'cause susan doesn't eat meat.",
1,12,4,4,carol,"so, i got the results of the amnio today.",
1,12,4,6,carol,totally and completely healthy!,
1,12,4,9,carol,"uh, that's our friend tanya.",
1,12,4,11,carol,don't you want to know about the sex?,
1,12,4,13,carol,"the sex of the baby, ross.",
1,12,4,15,carol,do you want to know?,
1,12,4,17,susan,"oh, hello ross!",
1,12,4,19,susan,"so, so, did you hear?",
1,12,4,21,susan,"oh, that's so... it really is...do we know...?","[susan hugs carol, they giggle, ross steps away]"
1,12,4,22,carol,"yes, we certainly do, it's going to be...",
1,12,4,24,susan,"oh, well, is it what we thought it would be?",
1,12,4,25,carol,mm-hmmm,"[susan and carol hug, giggling. ross stands back, reaches out and lightly taps susan's shoulder]"
1,12,4,27,carol and susan ,it's a...,
1,12,4,29,carol,"well, thanks for the books.",
1,12,4,31,susan,"all right, who should we call first, your folks, or deb and rona?",[intercom buzzer rings]
1,12,4,32,carol,hello?,
1,12,6,0,phoebe's assistant,we've got a couple changes in your schedule. your 4:00 herbal massage has been pushed back to 4:30 and miss somerfield canceled her 5:30 shiatsu.,
1,12,6,2,phoebe's assistant,"oh, here comes your 3:00. i don't mean to sound unprofessional, but, yum","[walks out, paolo enters]"
1,12,6,3,paolo,"buon giorno, bella phoebe!",
1,12,6,5,paolo,"uh, racquela tell me you massage, eh?",
1,12,6,8,paolo,"uh, i am, uh, being naked?",
1,12,7,14,customer,"hey, can we get some cappuccino over here?",
1,12,8,8,guys,oooooo....,[rachel runs over]
1,12,14,0,paolo,"no, that's cold, that's cold, that's...",[cut to inside the apartment.]
1,12,14,4,paolo,"uh, i am, uh, to say good-bye.",
1,12,14,7,paolo,grazie.,
1,12,14,38,girls,"yes, you're having a boy!",[monica runs over and hugs ross]
1,13,2,1,roger,that's pretty much it.,
1,13,2,3,roger,"but you tell it really well, sweetie.",
1,13,2,5,roger,okay. i'll miss you.,
1,13,2,15,roger,"did i, uh, did i miss something?",
1,13,2,25,roger,you're so funny! he's really funny! i wouldn't wanna be there when when the laughter stops.,
1,13,2,27,roger,"oh, just seems as though that maybe you have intimacy issues. y'know, that you use your humour as a way of keeping people at a distance.",
1,13,2,29,roger,"i mean hey! i just met you, i don't know you from adam. ...only child, right? parents divorced before you hit puberty.",
1,13,2,31,roger,it's textbook.,[joey enters with his dad]
1,13,2,35,mr tribbiani,: just for a coupla days. i got a job midtown. i figure i'm better off staying with the kid than hauling my ass back and forth on the ferry. i don't know this one.,[sees roger]
1,13,2,37,roger,hi.,
1,13,2,38,mr tribbiani,": hey, hey. good to meet you, roger.",
1,13,2,39,roger,"you too, sir.",
1,13,2,40,mr tribbiani,": what happened to the, uh, puppet guy?",[to phoebe]
1,13,2,42,mr tribbiani,": oh, 'scuse me. so ross, uh, how's the wife? off there too, uh? uh, chandler, quick, say something funny!",[ross whines and lays his head on chandler's shoulder] [chandler stays stonefaced]
1,13,3,0,mr tribbiani,": gotta go. i miss you too, i love you, but it's getting real late now",
1,13,3,2,mr tribbiani,: her name's ronni. she's a pet mortician.,
1,13,3,4,mr tribbiani,": remember when you were a little kid, i used to take you to the navy yard and show you the big ships?",
1,13,3,6,mr tribbiani,": no, it's only been six years. i just wanted to put a nice memory in your head so you'd know that i wasn't always such a terrible guy. ...joe. y'ever been in love?",
1,13,3,8,mr tribbiani,: then y'haven't. you're burning your tomatoes.,
1,13,3,10,mr tribbiani,": joe, your dad's in love big time. and the worst part of it is, it's with two different women.",
1,13,3,12,mr tribbiani,": of course, course one of 'em's ma. what's the matter with you.",
1,13,4,10,roger,and rog.,[intercom]
1,13,4,18,roger,i dunno. maybe you wanted your marriage to fail.,
1,13,4,20,roger,"i don't know. maybe maybe low self-esteem, maybe maybe to compensate for overshadowing a sibling, maybe you...",
1,13,4,22,roger,"well, i don't know. i mean, it's conceivable that you wanted to sabotage your marriage so that the sibling would feel less of a failure in the eyes of the parents.",
1,13,4,30,roger,"that's tough. tough stuff. c'mon, pheebs, we're gonna catch that movie, we gotta get going.",
1,13,4,32,roger,"geez, we're gonna be late, sweetie...",
1,13,4,35,roger,"listen guys, it was great seeing you again. mon, um, easy on those cookies, okay? remember, they're just food, they're not love.",[he shuts the door and ross and monica fling cookies at it]
1,13,5,3,ronni,"oh, no thanks, i'm just waiting for, uh, joey tribbiani.",
1,13,5,5,ronni,"oh no, not you, big joey. oh my god, you're so much cuter than your pictures! i-i'm, i'm ronni....cheese nip?",[joey stares at her]
1,13,6,0,ronni,"now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping. but occasionally you get your person who wants them in a pose. like, chasing their tail, or, uh, jumping to catch a frisbee.",[demonstrates]
1,13,6,2,ronni,that's a good one!,[joey's dad enters.]
1,13,6,3,mr tribbiani,": hey, joe.",
1,13,6,5,mr tribbiani,: huh?,
1,13,6,6,ronni,hi.,
1,13,6,7,mr tribbiani,": hey! hello, babe! wh what're what're you doing here?",
1,13,6,8,ronni,"oh, uh, well, you left your good hair at my apartment, i figured you'd need it tomorrow for your meeting.",[hands him the hair]
1,13,6,9,mr tribbiani,: thank you. uh...,
1,13,6,11,ronni,"look, i uh, i shouldn'ta come. i-i'd better get going, i don't wanna miss the last train.",
1,13,6,12,mr tribbiani,: i don't want you taking that thing.,
1,13,6,13,ronni,"oh, where'm i gonna stay, here?",
1,13,6,15,mr tribbiani,: we'll go to a hotel.,
1,13,6,16,ronni,we'll go to a hotel.,[shrugs]
1,13,6,18,ronni,no we won't.,
1,13,6,20,mr tribbiani,: you're gonna keep an eye on us?,
1,13,6,22,ronni,wow. he's strict.,
1,13,6,24,ronni,"thanks. you're, uh, you're a good kid.",
1,13,6,27,mr tribbiani,: what kinda change?,
1,13,6,29,mr tribbiani,: i can't do that!,
1,13,6,31,mr tribbiani,": yeah, but this is",
1,13,8,0,ronni,hi.,
1,13,8,2,ronni,"yeah, uh, joey said i could use your shower, since, uh, chandler's in ours?",
1,13,8,4,ronni,"oh, i'm ronni. ronni rappelano? the mistress?",
1,13,8,6,ronni,thanks.,
1,13,8,8,ronni,hi.,
1,13,8,10,ronni,great.,
1,13,8,12,ronni,"oh, like, uh, five minutes?",
1,13,8,14,mr tribbiani,": hey. morning, dear.",[rachel goes up to the door of their bathroom]
1,13,10,1,mrs tribbiani,: i came to give you this and this.,[gives him a bag of groceries] [whacks him round the ear]
1,13,10,3,mrs tribbiani,": why did you have to fill your father's head with all that garbage about making things right? things were fine the way they were! there's chicken in there, put it away. for god's sake, joey, really.",[she gives the sofabed a tiny push and it folds away]
1,13,10,5,mrs tribbiani,": of course i knew! what did you think? your father is no james bond. you should've heard some of his cover stories. ""i'm sleeping over at my accountant's,"" i mean, what is that? please!",
1,13,10,7,mrs tribbiani,": do you remember how your father used to be? always yelling, always yelling nothing made him happy, nothing made him happy, not that wood shop, not those stupid little ships in the bottle, nothing. now he's happy! i mean, it's nice, he has a hobby.",
1,13,10,9,mrs tribbiani,": me? i'm fine. look, honey, in an ideal world, there'd be no her, and your father would look like sting. and i'll tell you something else. ever since that poodle-stuffer came along, he's been so ashamed of himself that he's been more attentive, he's been more loving... i mean, it's like every day's our anniversary.",
1,13,10,11,mrs tribbiani,": well don't be, because now everything's screwed up. i just want it the way it was.",
1,13,10,13,mrs tribbiani,": i know you did, cookie. oh, i know you did. so tell me. did you see her?",
1,13,10,15,mrs tribbiani,: that's sweet. could i take her?,
1,13,11,0,roger,"what's wrong, sweetie?",
1,13,11,2,roger,"aaaah, what's wrong, c'mon.",[pats his leg. she lies down and rests her head in his lap]
1,13,11,4,roger,oh. they don't.,
1,13,11,6,roger,what?,
1,13,11,8,roger,oh.,
1,13,11,10,roger,"well, i'm not i'm not at all surprised they feel that way.",
1,13,11,12,roger,"actually it's, it's quite, y'know, typical behaviour when you have this kind of dysfunctional group dynamic. y'know, this kind of co-dependant, emotionally stunted, sitting in your stupid coffee house with your stupid big cups which, i'm sorry, might as well have nipples on them, and you're like all 'oh, define me! define me! love me, i need love!'.",
1,13,13,5,mr tribbiani,": oh! ...hello, dear.",[she whips the curtain shut in horror]
1,14,1,6,woman,"hi, ross.",
1,14,3,2,lorraine,"hi, joey. well well, look what you brought. very nice.",
1,14,3,4,lorraine,"she's checking the coats. joey, i'm gonna go wash the cab smell off my hands. will you get me a white zinfandel, and a glass of red for janice.",
1,14,3,6,janice,oh.... my.... god.,
1,14,6,0,lorraine,"you know, ever since i was little, i've been able to pick up quarters with my toes.",
1,14,6,2,janice,"by the way, chandler. i cut you out of all my pictures. so if you want, i have a bag with just your heads.",
1,14,6,4,janice,"oh, are you sure? really? because you know, you could make little puppets out of them, and you could use them in your theater of cruelty.",[lorraine whispers into joey's ear.]
1,14,6,13,lorraine,"uh, can we have three chocolate mousses to go please?",[to waiter]
1,14,6,17,janice,just us.,
1,14,6,19,janice,"although, i have enjoyed the fact that, uh your shirt's been stickin' outta your zipper ever since you came back from the bathroom.",
1,14,6,21,janice,"so, do we have the best friends or what?",
1,14,6,23,janice,i will go for that drink.,
1,14,6,25,janice,each.,
1,14,7,0,janice,happy valentine's day! commercial break,
1,14,8,0,janice,"oh, i miss you already. can you believe this happened?",
1,14,8,2,janice,kiss me!,
1,14,8,5,janice,"hi, monica.",
1,14,8,14,janice,this is so fun. this is like a reunion in the hall.,[monica comes out with her cordless phone.]
1,14,8,16,janice,"hi, ross. yes, it's me. how did you know?",[she laughs obnoxiously]
1,14,9,1,kristin,that's funny. who are they?,
1,14,9,3,kristin,you mean they're lovers.,
1,14,9,5,kristin,"wow, uh, anything else i should know?",
1,14,11,3,janice,"hello, funny valentine.",
1,14,11,5,janice,"hello, joey, our little matchmaker. i could just kiss you all over, and i'm gonna!",[janice kisses joey all over. chandler smiles.]
